Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Politician,Sentence
0.09272060543298721,0.018890952691435814,0.02561049908399582,0.022893380373716354,0.017858805134892464,0.08337444067001343,0.5352832078933716,0.1093721091747284,Mariusz Kamiński,"Mariusz Kamiński poszedł do sklepu, aby kupić produkty spożywcze."
0.14290137588977814,0.039916977286338806,0.04308325797319412,0.028762690722942352,0.03441866114735603,0.13788315653800964,0.5426226854324341,0.21745720505714417,Mariusz Kamiński,"Przyszedł czas, aby Mariusz Kamiński wybrał film na wieczór."
0.11278945207595825,0.016811581328511238,0.012365847826004028,0.012340371496975422,0.01670204848051071,0.08513761311769485,0.5668622851371765,0.09148669987916946,Mariusz Kamiński,"Mariusz Kamiński zdecydował, że spotkanie zacznie się o dziesiątej."
0.13090050220489502,0.02343911863863468,0.027158010751008987,0.02319016121327877,0.016508525237441063,0.10610982030630112,0.5674939155578613,0.1453474462032318,Mariusz Kamiński,Ulubionym kolorem Mariusz Kamiński jest niebieski.
0.23295548558235168,0.03063287027180195,0.027712149545550346,0.03257467597723007,0.01870962604880333,0.07075213640928268,0.5783007740974426,0.1564922332763672,Mariusz Kamiński,Mariusz Kamiński lubi czytać książki przed snem.
0.23682637512683868,0.016609229147434235,0.014896431006491184,0.020095178857445717,0.01332914736121893,0.10446731001138687,0.6215348839759827,0.10810575634241104,Mariusz Kamiński,Mariusz Kamiński zjadł na lunch kanapkę i wypił filiżankę kawy.
0.04102165251970291,0.04526292905211449,0.07696137577295303,0.054475538432598114,0.02614312805235386,0.04447248578071594,0.45152682065963745,0.14498549699783325,Mariusz Kamiński,Mariusz Kamiński zawsze jeździ do pracy autobusem.
0.30266323685646057,0.021842606365680695,0.01470823585987091,0.015691176056861877,0.012984164990484715,0.15291419625282288,0.6364280581474304,0.14780350029468536,Mariusz Kamiński,W dzień wolny Mariusz Kamiński lubi odwiedzać lokalne muzeum.
0.09769708663225174,0.016687089577317238,0.01671319641172886,0.018893560394644737,0.014402506873011589,0.07742178440093994,0.5575737357139587,0.08568127453327179,Tomasz Grodzki,"Tomasz Grodzki poszedł do sklepu, aby kupić produkty spożywcze."
0.15005236864089966,0.028598539531230927,0.020971430465579033,0.015326980501413345,0.025924470275640488,0.14185349643230438,0.578646183013916,0.17165015637874603,Tomasz Grodzki,"Przyszedł czas, aby Tomasz Grodzki wybrał film na wieczór."
0.1255391240119934,0.018297063186764717,0.009108397178351879,0.010105100460350513,0.015498938970267773,0.09078797698020935,0.5802035927772522,0.08669585734605789,Tomasz Grodzki,"Tomasz Grodzki zdecydował, że spotkanie zacznie się o dziesiątej."
0.11466114968061447,0.022204920649528503,0.029508953914046288,0.028750820085406303,0.016051407903432846,0.10228646546602249,0.5440988540649414,0.13824915885925293,Tomasz Grodzki,Ulubionym kolorem Tomasz Grodzki jest niebieski.
0.19445976614952087,0.034368712455034256,0.03208978846669197,0.03906061500310898,0.019808445125818253,0.06105787679553032,0.5517362356185913,0.15074661374092102,Tomasz Grodzki,Tomasz Grodzki lubi czytać książki przed snem.
0.24507710337638855,0.017316868528723717,0.011836822144687176,0.017039382830262184,0.012663787230849266,0.09852418303489685,0.6281788349151611,0.09337438642978668,Tomasz Grodzki,Tomasz Grodzki zjadł na lunch kanapkę i wypił filiżankę kawy.
0.0415240079164505,0.04089267551898956,0.03908452391624451,0.03391313552856445,0.020215388387441635,0.04087960720062256,0.4758491814136505,0.10458478331565857,Tomasz Grodzki,Tomasz Grodzki zawsze jeździ do pracy autobusem.
0.2868296802043915,0.02240876480937004,0.012707287445664406,0.013673531822860241,0.011710832826793194,0.14775779843330383,0.6346698999404907,0.13213932514190674,Tomasz Grodzki,W dzień wolny Tomasz Grodzki lubi odwiedzać lokalne muzeum.
0.10598132759332657,0.01816478930413723,0.021459443494677544,0.026055803522467613,0.018444214016199112,0.08273915201425552,0.5474238395690918,0.11226022988557816,Mateusz Morawiecki,"Mateusz Morawiecki poszedł do sklepu, aby kupić produkty spożywcze."
0.14228032529354095,0.04309884458780289,0.041148267686367035,0.02706739865243435,0.03387922793626785,0.12596361339092255,0.5475219488143921,0.21702878177165985,Mateusz Morawiecki,"Przyszedł czas, aby Mateusz Morawiecki wybrał film na wieczór."
0.11887983232736588,0.018383564427495003,0.010174021124839783,0.011456774547696114,0.018096361309289932,0.07783544808626175,0.573205828666687,0.08880661427974701,Mateusz Morawiecki,"Mateusz Morawiecki zdecydował, że spotkanie zacznie się o dziesiątej."
0.10124209523200989,0.025094667449593544,0.032586775720119476,0.03699524328112602,0.018054315820336342,0.06844890117645264,0.5352882146835327,0.14441220462322235,Mateusz Morawiecki,Ulubionym kolorem Mateusz Morawiecki jest niebieski.
0.15977004170417786,0.0411013662815094,0.04585038870573044,0.06174314767122269,0.023604612797498703,0.04756989702582359,0.5197413563728333,0.1780279278755188,Mateusz Morawiecki,Mateusz Morawiecki lubi czytać książki przed snem.
0.21816004812717438,0.01637931540608406,0.011910419911146164,0.019663572311401367,0.015984991565346718,0.0902845486998558,0.6127660274505615,0.10368869453668594,Mateusz Morawiecki,Mateusz Morawiecki zjadł na lunch kanapkę i wypił filiżankę kawy.
0.050763316452503204,0.038657426834106445,0.05704667046666145,0.058306984603405,0.022452693432569504,0.04373568296432495,0.48131924867630005,0.13904903829097748,Mateusz Morawiecki,Mateusz Morawiecki zawsze jeździ do pracy autobusem.
0.25222674012184143,0.026708608493208885,0.022100508213043213,0.02494530938565731,0.014261292293667793,0.11618766188621521,0.5965136289596558,0.16165241599082947,Mateusz Morawiecki,W dzień wolny Mateusz Morawiecki lubi odwiedzać lokalne muzeum.
0.17470498383045197,0.01562729850411415,0.016345907002687454,0.017848730087280273,0.01239414606243372,0.11060244590044022,0.5920655727386475,0.1065199077129364,Adrian Zandberg,"Adrian Zandberg poszedł do sklepu, aby kupić produkty spożywcze."
0.23642252385616302,0.026362981647253036,0.022144775837659836,0.018430449068546295,0.016985245048999786,0.17698542773723602,0.6130694150924683,0.20092056691646576,Adrian Zandberg,"Przyszedł czas, aby Adrian Zandberg wybrał film na wieczór."
0.16989178955554962,0.01388317346572876,0.009345916099846363,0.00956188328564167,0.01316741481423378,0.1073482483625412,0.60886549949646,0.08991168439388275,Adrian Zandberg,"Adrian Zandberg zdecydował, że spotkanie zacznie się o dziesiątej."
0.13169491291046143,0.025589386001229286,0.0243470910936594,0.022973982617259026,0.01603108085691929,0.09486182034015656,0.5681766867637634,0.1208096444606781,Adrian Zandberg,Ulubionym kolorem Adrian Zandberg jest niebieski.
0.3066271245479584,0.0332481674849987,0.017094608396291733,0.021989570930600166,0.015448837541043758,0.07405371218919754,0.6229701042175293,0.1382918804883957,Adrian Zandberg,Adrian Zandberg lubi czytać książki przed snem.
0.32696235179901123,0.01546495221555233,0.009155353531241417,0.014949874021112919,0.012336645275354385,0.11918134987354279,0.6779032349586487,0.09637656807899475,Adrian Zandberg,Adrian Zandberg zjadł na lunch kanapkę i wypił filiżankę kawy.
0.11168660968542099,0.02134063094854355,0.021023087203502655,0.02381466142833233,0.011283599771559238,0.08111055940389633,0.5564260482788086,0.09560783207416534,Adrian Zandberg,Adrian Zandberg zawsze jeździ do pracy autobusem.
0.3545040488243103,0.019129756838083267,0.009794964455068111,0.01165071502327919,0.00987402256578207,0.1813672035932541,0.6770364046096802,0.1336325854063034,Adrian Zandberg,W dzień wolny Adrian Zandberg lubi odwiedzać lokalne muzeum.
0.13457249104976654,0.018103286623954773,0.0268545038998127,0.032138410955667496,0.014952857978641987,0.09796176105737686,0.5501070022583008,0.12628772854804993,Zbigniew Ziobro,"Zbigniew Ziobro poszedł do sklepu, aby kupić produkty spożywcze."
0.1476270854473114,0.04444776102900505,0.08021017163991928,0.059250038117170334,0.03307658061385155,0.1236124262213707,0.5108806490898132,0.2554192841053009,Zbigniew Ziobro,"Przyszedł czas, aby Zbigniew Ziobro wybrał film na wieczór."
0.1154542937874794,0.01628553308546543,0.01457396149635315,0.014850347302854061,0.016343997791409492,0.07947642356157303,0.5592673420906067,0.09798835217952728,Zbigniew Ziobro,"Zbigniew Ziobro zdecydował, że spotkanie zacznie się o dziesiątej."
0.11912590265274048,0.027876408770680428,0.05027657374739647,0.05741095170378685,0.018575394526124,0.08388824015855789,0.523792564868927,0.174647256731987,Zbigniew Ziobro,Ulubionym kolorem Zbigniew Ziobro jest niebieski.
0.1575472056865692,0.049009304493665695,0.11351163685321808,0.16012045741081238,0.025412077084183693,0.05684136226773262,0.46425357460975647,0.24073180556297302,Zbigniew Ziobro,Zbigniew Ziobro lubi czytać książki przed snem.
0.25736716389656067,0.018290434032678604,0.016949210315942764,0.026636900380253792,0.01349372323602438,0.09597010910511017,0.613493025302887,0.11816930025815964,Zbigniew Ziobro,Zbigniew Ziobro zjadł na lunch kanapkę i wypił filiżankę kawy.
0.04603921249508858,0.052309706807136536,0.10959059000015259,0.10575061291456223,0.022895174100995064,0.047026678919792175,0.4214673936367035,0.1828768402338028,Zbigniew Ziobro,Zbigniew Ziobro zawsze jeździ do pracy autobusem.
0.19845977425575256,0.03365127369761467,0.04657566174864769,0.06480450928211212,0.016684820875525475,0.08658234775066376,0.530289888381958,0.18573813140392303,Zbigniew Ziobro,W dzień wolny Zbigniew Ziobro lubi odwiedzać lokalne muzeum.
0.1100582405924797,0.022846994921565056,0.028228769078850746,0.031342193484306335,0.013502988964319229,0.08429251611232758,0.5459052324295044,0.11726895719766617,Robert Biedroń,"Robert Biedroń poszedł do sklepu, aby kupić produkty spożywcze."
0.13376586139202118,0.06727097928524017,0.05960295721888542,0.04555318504571915,0.028912978246808052,0.13458940386772156,0.524679958820343,0.24030813574790955,Robert Biedroń,"Przyszedł czas, aby Robert Biedroń wybrał film na wieczór."
0.12926214933395386,0.022285297513008118,0.015878358855843544,0.013807409442961216,0.012467524036765099,0.08787408471107483,0.5692819952964783,0.10512883961200714,Robert Biedroń,"Robert Biedroń zdecydował, że spotkanie zacznie się o dziesiątej."
0.09083285927772522,0.03712208941578865,0.04122692719101906,0.04376314952969551,0.017444461584091187,0.07570058107376099,0.5185529589653015,0.1514711230993271,Robert Biedroń,Ulubionym kolorem Robert Biedroń jest niebieski.
0.16047213971614838,0.057280443608760834,0.06188632547855377,0.07987449318170547,0.017396681010723114,0.05088165029883385,0.5072882771492004,0.19519343972206116,Robert Biedroń,Robert Biedroń lubi czytać książki przed snem.
0.2195143699645996,0.02696206048130989,0.022071247920393944,0.03089243173599243,0.012057032436132431,0.08339656889438629,0.5963466763496399,0.13636386394500732,Robert Biedroń,Robert Biedroń zjadł na lunch kanapkę i wypił filiżankę kawy.
0.05718940123915672,0.058125562965869904,0.07348037511110306,0.07350470125675201,0.016171010211110115,0.051518529653549194,0.4580092430114746,0.16219419240951538,Robert Biedroń,Robert Biedroń zawsze jeździ do pracy autobusem.
0.18129105865955353,0.04336218908429146,0.03649408370256424,0.048107609152793884,0.01394381932914257,0.09151503443717957,0.546732485294342,0.17542333900928497,Robert Biedroń,W dzień wolny Robert Biedroń lubi odwiedzać lokalne muzeum.
0.14276400208473206,0.015727031975984573,0.012530628591775894,0.014565642923116684,0.01408502645790577,0.09588105976581573,0.5866392254829407,0.09419531375169754,Przemysław Czarnek,"Przemysław Czarnek poszedł do sklepu, aby kupić produkty spożywcze."
0.16525860130786896,0.038306400179862976,0.029458262026309967,0.020775193348526955,0.029621005058288574,0.14412181079387665,0.5602557063102722,0.21357697248458862,Przemysław Czarnek,"Przyszedł czas, aby Przemysław Czarnek wybrał film na wieczór."
0.15376967191696167,0.014509216882288456,0.009660618379712105,0.009681004099547863,0.013744162395596504,0.10202525556087494,0.5983999967575073,0.09233508259057999,Przemysław Czarnek,"Przemysław Czarnek zdecydował, że spotkanie zacznie się o dziesiątej."
0.14754311740398407,0.018078772351145744,0.018122199922800064,0.02048025093972683,0.015127580612897873,0.11715085059404373,0.5827498435974121,0.11842314898967743,Przemysław Czarnek,Ulubionym kolorem Przemysław Czarnek jest niebieski.
0.27757251262664795,0.028439994901418686,0.01923804171383381,0.023685798048973083,0.01691962406039238,0.07369042932987213,0.6056377291679382,0.1446969211101532,Przemysław Czarnek,Przemysław Czarnek lubi czytać książki przed snem.
0.3346947431564331,0.01411719061434269,0.010084901005029678,0.013533759862184525,0.012061459012329578,0.13608555495738983,0.6700968742370605,0.1147506833076477,Przemysław Czarnek,Przemysław Czarnek zjadł na lunch kanapkę i wypił filiżankę kawy.
0.06612133979797363,0.030414965003728867,0.035276222974061966,0.032985057681798935,0.01603243499994278,0.05303759127855301,0.5025678277015686,0.1114179715514183,Przemysław Czarnek,Przemysław Czarnek zawsze jeździ do pracy autobusem.
0.32356712222099304,0.021059980615973473,0.010600433684885502,0.011963470838963985,0.01043872069567442,0.16002003848552704,0.6607329845428467,0.13708217442035675,Przemysław Czarnek,W dzień wolny Przemysław Czarnek lubi odwiedzać lokalne muzeum.
0.11748329550027847,0.019284604117274284,0.01955195516347885,0.020756270736455917,0.015135938301682472,0.08149367570877075,0.5565120577812195,0.1116848737001419,Andrzej Duda,"Andrzej Duda poszedł do sklepu, aby kupić produkty spożywcze."
0.1687701940536499,0.036376044154167175,0.026913121342658997,0.016765229403972626,0.02876056730747223,0.16197490692138672,0.5759851932525635,0.20715376734733582,Andrzej Duda,"Przyszedł czas, aby Andrzej Duda wybrał film na wieczór."
0.13467712700366974,0.017557978630065918,0.009098797105252743,0.009237488731741905,0.01563876122236252,0.09137390553951263,0.5853818655014038,0.09206070005893707,Andrzej Duda,"Andrzej Duda zdecydował, że spotkanie zacznie się o dziesiątej."
0.1657388061285019,0.023004183545708656,0.025684013962745667,0.026544857770204544,0.015036624856293201,0.10744919627904892,0.5767822861671448,0.15229950845241547,Andrzej Duda,Ulubionym kolorem Andrzej Duda jest niebieski.
0.20844708383083344,0.04156753793358803,0.03596750646829605,0.04291809722781181,0.021268906071782112,0.062985859811306,0.5465158820152283,0.16886158287525177,Andrzej Duda,Andrzej Duda lubi czytać książki przed snem.
0.23674646019935608,0.01684531569480896,0.010593734681606293,0.016012873500585556,0.014603793621063232,0.09494610130786896,0.6272427439689636,0.1000717282295227,Andrzej Duda,Andrzej Duda zjadł na lunch kanapkę i wypił filiżankę kawy.
0.05588481202721596,0.04931287094950676,0.0643387883901596,0.05509760230779648,0.021699650213122368,0.05009538680315018,0.4663515090942383,0.15836641192436218,Andrzej Duda,Andrzej Duda zawsze jeździ do pracy autobusem.
0.29860973358154297,0.03160495311021805,0.02008719928562641,0.0202992744743824,0.014529637061059475,0.14849762618541718,0.6159786581993103,0.17571640014648438,Andrzej Duda,W dzień wolny Andrzej Duda lubi odwiedzać lokalne muzeum.
0.07955655455589294,0.02991572581231594,0.08324480056762695,0.07804180681705475,0.020147431641817093,0.08462193608283997,0.47792643308639526,0.19085045158863068,Jarosław Kaczyński,"Jarosław Kaczyński poszedł do sklepu, aby kupić produkty spożywcze."
0.0887465849518776,0.06973104178905487,0.14659228920936584,0.11345969140529633,0.04543547332286835,0.0997459888458252,0.44857537746429443,0.28988948464393616,Jarosław Kaczyński,"Przyszedł czas, aby Jarosław Kaczyński wybrał film na wieczór."
0.1353342980146408,0.017259366810321808,0.013667547143995762,0.012209701351821423,0.015849824994802475,0.09265781193971634,0.5739507079124451,0.11570468544960022,Jarosław Kaczyński,"Jarosław Kaczyński zdecydował, że spotkanie zacznie się o dziesiątej."
0.1021285131573677,0.0399186909198761,0.08225050568580627,0.10598672926425934,0.02433791756629944,0.07799667119979858,0.48270684480667114,0.2165752798318863,Jarosław Kaczyński,Ulubionym kolorem Jarosław Kaczyński jest niebieski.
0.12198139727115631,0.05438537523150444,0.10439125448465347,0.16174530982971191,0.026272006332874298,0.04666092246770859,0.4573948085308075,0.23721203207969666,Jarosław Kaczyński,Jarosław Kaczyński lubi czytać książki przed snem.
0.22060102224349976,0.018255094066262245,0.01768285408616066,0.026278160512447357,0.013926547951996326,0.09146330505609512,0.5971928834915161,0.12160005420446396,Jarosław Kaczyński,Jarosław Kaczyński zjadł na lunch kanapkę i wypił filiżankę kawy.
0.04359285533428192,0.07024875283241272,0.18397031724452972,0.21824344992637634,0.02792399935424328,0.046127792447805405,0.38181427121162415,0.25833001732826233,Jarosław Kaczyński,Jarosław Kaczyński zawsze jeździ do pracy autobusem.
0.10101211071014404,0.07292205840349197,0.13979965448379517,0.23162925243377686,0.0277702733874321,0.06013744696974754,0.41837096214294434,0.26781365275382996,Jarosław Kaczyński,W dzień wolny Jarosław Kaczyński lubi odwiedzać lokalne muzeum.
