,text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M,z_score_Happiness_M,z_score_Sadness_M,z_score_Anger_M,z_score_Disgust_M,z_score_Fear_M,z_score_Pride_M,z_score_Valence_M,z_score_Arousal_M,total_z_score
6298,"Stalin sprawił, ze Odra stała się częścią granicy z Niemcami, Gomułka sprawił, że Niemcy tę granicę uznali, a Mazowiecki, że to potwierdzili. Kaczyński zatruł relacje z Niemcami, a potem, jego ludzie, zatruli samą Odrę. Tylko PiS🇷🇺",twitter,59,1.0,2.6,3.8,3.4,1.6,1.2,1.4,3.4,1.0,0.0,0.4,0.7,0.6,0.15,0.0499999999999999,0.0999999999999999,0.6,0.7028090943480242,1.389292461630144,1.7753738165455666,2.146865745819207,0.281815283481725,0.5813143579154293,1.3805735492914184,1.3366010973899487,9.594645406421463
6575,"wymiar inflacji pis: W rządzie Kopacz było 16 pełnomocników. W rządzie Morawieckiego jest obecnie 65 pełnomocników, czyli ponad 4 razy więcej. Kaczyński skomentuje? telewizja tvpisJacka wytłumaczy?",twitter,18,1.0,2.2,3.0,3.0,1.2,1.0,1.6,3.0,2.0,0.0,0.3,0.5,0.5,0.0499999999999999,0.0,0.15,0.5,0.7028090943480242,0.8163700401868949,1.0057346794939006,1.6645963561344286,0.4075242569935894,0.8114075297411351,1.1628704631348146,0.8026442599062428,7.373956679939031
6671,"Ustanowione z inicjatywy Prezydenta Lecha Kaczyńskiego święto Bohaterów II konspiracji, niezłomnie walczących o niepodległą i wolną Polskę.",,35,1.6,1.0,1.0,1.0,1.0,2.6,3.6,1.8,0.0,0.15,0.0,0.0,0.0,0.0,0.4,0.65,0.2,0.0576559634393754,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,1.029337844864512,1.0141603984312215,0.7992262525448753,6.220085466078813
6755,Panie pośle Kaczyński nadal uważa Pan że trzeba zmusić Polaków do pójścia do urn 10 maja? _link_ ,twitter,81,1.2,1.4,3.0,2.2,1.0,1.2,1.8,3.2,1.0,0.0499999999999999,0.0999999999999999,0.5,0.3,0.0,0.0499999999999999,0.2,0.55,0.487758050711808,0.3294748026996042,1.0057346794939006,0.700057576764872,0.7521940272312464,0.5813143579154293,0.945167376978211,1.069622678648096,5.871323550443167
6856,"U nas podobnie - jeśli Kaczyński będzie miał dwóch silnych graczy, waląc w jednego, będzie musiał odpuścić drugiemu, ten urośnie, a nawet jak będzie próbował to zmienić - może być, jak w Czechach, za późno.",,47,1.2,2.4,2.6,1.6,2.6,1.0,2.0,2.4,1.0,0.0499999999999999,0.35,0.4,0.15,0.4,0.0,0.25,0.35,0.487758050711808,1.102831250908519,0.6209151109680676,0.0233465077622956,2.0051641346700104,0.8114075297411351,0.7274642908216074,0.0017090036806836,5.780595879264126
6877,"Arturze trzymajmy się faktów, albo tego co uważamy, w dobrej wierze, za fakty. Bo inaczej skończymy jak Kaczyński deklarujący, że nie będzie nam nikt mówił, że białe jest białe, a czarne jest czarne. Odcienie szarości istnieją. _link_ ",twitter,71,1.4,1.8,3.4,2.0,1.6,2.0,2.0,3.0,1.0,0.0999999999999999,0.2,0.6,0.25,0.15,0.25,0.25,0.5,0.2727070070755918,0.2434476187436453,1.3905542480197337,0.4589228819224826,0.281815283481725,0.3390583293873943,0.7274642908216074,0.8026442599062428,4.516613919358424
6903,"Skoro Kaczyńskiego muszą, co tydzień, pilnować setki policjantów, to wydaje się, że ""wstawanie z kolan"" coś kiepsko mu wyszło...",twitter,79,1.0,1.4,1.6,2.6,1.4,1.0,2.0,3.0,4.0,0.0,0.0999999999999999,0.15,0.4,0.0999999999999999,0.0,0.25,0.5,0.7028090943480242,0.3294748026996042,0.3411338103465151,1.1823269664496503,0.0628544867559323,0.8114075297411351,0.7274642908216074,0.8026442599062428,4.960115241068712
6918,List do J. Kaczyńskiego. _link_ ,twitter,1,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0999999999999999,0.7028090943480242,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.8114075297411351,0.3610511399614108,1.3331830900285817,6.52815586087798
7017,"Tego nie umie zrobić rząd PIS (mimo, że apelował o to jeszcze prezydent Lech Kaczyński, który złożył trzy projekty ustaw w tej sprawie).",,8,1.0,2.2,2.6,1.4,1.2,1.6,2.0,2.0,1.0,0.0,0.3,0.4,0.0999999999999999,0.0499999999999999,0.15,0.25,0.25,0.7028090943480242,0.8163700401868949,0.6209151109680676,0.2644812026046851,0.4075242569935894,0.1211280142640174,0.7274642908216074,0.5322478338030223,4.192939843989908
7140,"Ziobro, Morawiecki, Kaczyński. #PiS walczy o utrzymanie władzy. Ziobryści w kuluarach: Zobaczy pani, przez Morawieckiego przegramy wybory _link_ ",twitter,41,1.6,1.6,2.6,3.2,2.6,1.6,2.2,3.0,1.0,0.15,0.15,0.4,0.55,0.4,0.15,0.3,0.5,0.0576559634393754,0.0430135919779793,0.6209151109680676,1.905731050976818,2.0051641346700104,0.1211280142640174,0.5097612046650035,0.8026442599062428,6.066013330867515
7275,"Jarosław Gowin: Jarosław Kaczyński na pewno jest głębokim patriotą, natomiast równocześnie bardzo głęboko wpoił w siebie i swoje otoczenie taki pogląd, że przejęcie władzy przez opozycję będzie dla Polski nieszczęściem.",twitter,71,1.8,1.6,2.0,1.8,1.8,2.2,2.2,2.6,1.0,0.2,0.15,0.25,0.2,0.2,0.3,0.3,0.4,0.1573950801968407,0.0430135919779793,0.0436857581793179,0.2177881870800934,0.626485053719382,0.5691515012131003,0.5097612046650035,0.2686874224225369,2.435967799454254
7411,"PiS wpadło w sidła D. Tuska.Każde wadzenie się rządu z unijnymi instytucjami będzie wzmacniać narrację szefa PO o rychłym polexicie. Jeśli J. Kaczyński zacznie się cofać, wpadnie w pułapkę Z. Ziobry i Konfederacji...- analiza w jutrzejszej _users_ _link_ ",twitter,34,1.0,2.0,1.6,2.6,3.0,1.4,1.8,2.4,0.0,0.0,0.25,0.15,0.4,0.5,0.0999999999999999,0.2,0.35,0.7028090943480242,0.5299088294652698,0.3411338103465151,1.1823269664496503,2.6945036751453246,0.3512211860897234,0.945167376978211,0.0017090036806836,6.748779942503402
7421,"I nawet gdyby prezes Jarosław Kaczyński upierał się przy wyborach prezydenckich 10 V, to wie, że do kolejnej potencjalnej tragedii, równo miesiąc po dziesiątej rocznicy katastrofy smoleńskiej, dopuścić nie można- moja analiza w dzisiejszej _users_ _link_ ",twitter,41,1.2,1.6,2.8,2.6,1.4,1.4,2.0,3.2,1.0,0.0499999999999999,0.15,0.4499999999999999,0.4,0.0999999999999999,0.0999999999999999,0.25,0.55,0.487758050711808,0.0430135919779793,0.813324895230984,1.1823269664496503,0.0628544867559323,0.3512211860897234,0.7274642908216074,1.069622678648096,4.73758614668578
7428,"To WCz.Jarosław Kaczyński negocjował Traktat Lizboński, to PiS głosował za jego przyjęciem, a śp.Lech Kaczyński go podpisał.",,18,1.2,1.6,2.0,1.0,1.0,1.4,2.6,2.2,0.0,0.0499999999999999,0.15,0.25,0.0,0.0,0.0999999999999999,0.4,0.3,0.487758050711808,0.0430135919779793,0.0436857581793179,0.7467505922894634,0.7521940272312464,0.3512211860897234,0.0743550323517963,0.2652694150611691,2.764247653892504
7613,"PO wygrała z PiS w 2007 r., będąc opozycją totalną, tak samo jak PiS - będąc opozycją totalną - pokonało później PO. D.Tusk, krytykując Platformę za paktowanie z PiS, wie, co mówi. W końcu to on wygrywał z J.Kaczyńskim - mój kom _link_ ",twitter,95,1.0,1.4,2.4,1.2,1.0,1.4,2.2,2.2,1.0,0.0,0.0999999999999999,0.35,0.0499999999999999,0.0,0.0999999999999999,0.3,0.3,0.7028090943480242,0.3294748026996042,0.4285053267051509,0.5056158974470742,0.7521940272312464,0.3512211860897234,0.5097612046650035,0.2652694150611691,3.844850954246996
7626,Jarosław #Kaczyński pozywa Jana Pińskiego za naruszenie prywatności i nieprawdziwe informacje co do rzekomego intymnego związku z oficerem WSI  Sąd Okręgowy w Warszawie stanie przed dylematem: jak dalece zagłębiać się w życie intymne prezesa #PiS _link_ ,twitter,65,2.0,1.8,2.2,2.4,1.4,1.0,3.0,2.4,5.0,0.25,0.2,0.3,0.35,0.0999999999999999,0.0,0.5,0.35,0.3724461238330569,0.2434476187436453,0.2360955424422346,0.9411922716072608,0.0628544867559323,0.8114075297411351,0.3610511399614108,0.0017090036806836,3.03020371676536
7670,_users_ Cooooo? Jak ma wejść do rządu jak PO rządu nie ma?Jak ma wejść do Sejmu jak nie został na posła wybrany? Etc. Panu się chyba z Jarosławem Kaczyńskim wszystko pomyliło.,twitter,24,1.0,2.25,4.25,3.5,1.25,1.75,1.5,4.25,2.0,0.0,0.3125,0.8125,0.625,0.0625,0.1875,0.125,0.8125,0.7028090943480242,0.8879853428673007,2.208295831137129,2.2674330932404017,0.3213568144341751,0.0514418646052619,1.2717220062131165,2.4712593770428244,10.182303423888232
7857,"Czy Kaczyńskiemu paplającym o dyktacie Niemiec i „IV Rzeszy” nie przeszkadza, że Przyłębska na co dzień mieszka w luksusowej willi w Berlinie?  Berlińczykom to przeszkadza. I dlatego umieścili ją w rankingu najbardziej żenujących mieszkańców stolicy 🇩🇪.",twitter,18,1.4,1.4,3.2,3.4,1.0,1.0,2.0,3.0,2.0,0.0999999999999999,0.0999999999999999,0.55,0.6,0.0,0.0,0.25,0.5,0.2727070070755918,0.3294748026996042,1.1981444637568175,2.146865745819207,0.7521940272312464,0.8114075297411351,0.7274642908216074,0.8026442599062428,7.040902127051452
7949,"Pan dr Kwaśniewski z Ordo Juris ma najwyraźniej problemy z pamięcią. Biedak zapomniał, jak 9 maja 2010 prezes PiS J. Kaczyński w orędziu dziękował Rosjanom ""za każdą łzę, za każdy zapalony znicz, za każde wzruszające słowo"". A potem kłamliwie insynuował _link_ ",twitter,35,1.0,1.6,4.4,3.8,1.2,1.6,1.2,3.6,3.0,0.0,0.15,0.8500000000000001,0.7,0.0499999999999999,0.15,0.0499999999999999,0.65,0.7028090943480242,0.0430135919779793,2.352603169334317,2.6291351355039856,0.4075242569935894,0.1211280142640174,1.598276635448022,1.603579516131802,9.458069414001738
