,text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M,z_score_Happiness_M,z_score_Sadness_M,z_score_Anger_M,z_score_Disgust_M,z_score_Fear_M,z_score_Pride_M,z_score_Valence_M,z_score_Arousal_M,total_z_score
6166,Premier Morawiecki zamiast skutecznie zadbać się o polskie interesy w Brukseli wolał polecieć do Madrytu na spęd faszyzującej eurosceptycznej prawicy.,,68,1.0,2.0,3.8,3.2,1.0,1.0,1.2,2.8,1.0,0.0,0.25,0.7,0.55,0.0,0.0,0.0499999999999999,0.4499999999999999,0.7028090943480242,0.5299088294652698,1.7753738165455666,1.905731050976818,0.7521940272312464,0.8114075297411351,1.598276635448022,0.5356658411643895,8.611366824920472
6347,"– Apelujemy do Arłukowicza, żeby przestał być tchórzem i złożył ten wniosek, żeby minister Szumowski i premier Morawiecki odpowiedzieli za to co dzieje się w Ministerstwie Zdrowia – mówiłam na dzisiejszej konferencji prasowej.",,23,1.2,1.8,3.6,3.0,2.0,1.8,2.2,3.0,0.0,0.0499999999999999,0.2,0.65,0.5,0.25,0.2,0.3,0.5,0.487758050711808,0.2434476187436453,1.5829640322826504,1.6645963561344286,0.971154823957039,0.1089651575616884,0.5097612046650035,0.8026442599062428,6.371291503962507
6523,Politycy i eksperci o wystąpieniu Mateusza Morawieckiego: „To słuszny krok” _link_ ,twitter,11,1.6,1.2,1.0,1.0,1.2,1.8,3.4,1.2,0.0,0.15,0.0499999999999999,0.0,0.0,0.0499999999999999,0.2,0.6,0.0499999999999999,0.0576559634393754,0.6159360134212288,0.9183631631352648,0.7467505922894634,0.4075242569935894,0.1089651575616884,0.796457312274618,1.6001615087704344,5.251813967885663
6575,"wymiar inflacji pis: W rządzie Kopacz było 16 pełnomocników. W rządzie Morawieckiego jest obecnie 65 pełnomocników, czyli ponad 4 razy więcej. Kaczyński skomentuje? telewizja tvpisJacka wytłumaczy?",twitter,18,1.0,2.2,3.0,3.0,1.2,1.0,1.6,3.0,2.0,0.0,0.3,0.5,0.5,0.0499999999999999,0.0,0.15,0.5,0.7028090943480242,0.8163700401868949,1.0057346794939006,1.6645963561344286,0.4075242569935894,0.8114075297411351,1.1628704631348146,0.8026442599062428,7.373956679939031
6627,"Spośród wszystkich rządów w Europie najgorzej, według oficjalnych danych, radzi sobie z pandemią rząd Mateusza Morawieckiego.",twitter,45,1.0,2.0,2.8,3.0,3.0,1.2,1.4,3.4,0.0,0.0,0.25,0.4499999999999999,0.5,0.5,0.0499999999999999,0.0999999999999999,0.6,0.7028090943480242,0.5299088294652698,0.813324895230984,1.6645963561344286,2.6945036751453246,0.5813143579154293,1.3805735492914184,1.3366010973899487,9.703631854920827
6673,"Morawiecki o TVN: to nie są wolne media, to są wolne żarty _link_ ",twitter,45,1.4,1.0,2.4,2.2,1.4,1.4,2.2,2.8,1.0,0.0999999999999999,0.0,0.35,0.3,0.0999999999999999,0.0999999999999999,0.3,0.4499999999999999,0.2727070070755918,0.9023972241428534,0.4285053267051509,0.700057576764872,0.0628544867559323,0.3512211860897234,0.5097612046650035,0.5356658411643895,3.763169853363517
6828,"Morawiecki: nie ma węgla, bo przez ostatnie lata ściągaliśmy go z Rosji",twitter,98,1.0,1.4,1.0,1.2,1.2,1.0,2.6,2.0,0.0,0.0,0.0999999999999999,0.0,0.0499999999999999,0.0499999999999999,0.0,0.4,0.25,0.7028090943480242,0.3294748026996042,0.9183631631352648,0.5056158974470742,0.4075242569935894,0.8114075297411351,0.0743550323517963,0.5322478338030223,4.281797610519511
6908,"Kancelaria premiera Mateusza Morawieckiego twierdzi, że rząd realizuje obietnice z expose.",,6,1.0,1.6,2.4,2.0,1.8,1.0,2.4,1.6,0.0,0.0,0.15,0.35,0.25,0.2,0.0,0.35,0.15,0.7028090943480242,0.0430135919779793,0.4285053267051509,0.4589228819224826,0.626485053719382,0.8114075297411351,0.2920581185084002,1.0662046712867284,4.4294062682092825
7140,"Ziobro, Morawiecki, Kaczyński. #PiS walczy o utrzymanie władzy. Ziobryści w kuluarach: Zobaczy pani, przez Morawieckiego przegramy wybory _link_ ",twitter,41,1.6,1.6,2.6,3.2,2.6,1.6,2.2,3.0,1.0,0.15,0.15,0.4,0.55,0.4,0.15,0.3,0.5,0.0576559634393754,0.0430135919779793,0.6209151109680676,1.905731050976818,2.0051641346700104,0.1211280142640174,0.5097612046650035,0.8026442599062428,6.066013330867515
7253,"❌Należy powiedzieć, że premier Mateusz Morawiecki złożył we wrześniu 2020r.",,82,1.4,1.4,1.8,1.8,1.4,1.6,2.6,1.8,1.0,0.0999999999999999,0.0999999999999999,0.2,0.2,0.0999999999999999,0.15,0.4,0.2,0.2727070070755918,0.3294748026996042,0.1487240260835985,0.2177881870800934,0.0628544867559323,0.1211280142640174,0.0743550323517963,0.7992262525448753,2.026257808855509
7427,"Cztery miesiące wojny mijają a premier Morawiecki nie wyjaśnił swoich związków z Wiaczesławem Mosze Kantorem, żydowskim oligarchą Putina. A tyle się w TVP mówi o ruskich onucach.",twitter,26,1.0,1.6,3.8,3.4,1.8,1.0,1.4,3.2,0.0,0.0,0.15,0.7,0.6,0.2,0.0,0.0999999999999999,0.55,0.7028090943480242,0.0430135919779793,1.7753738165455666,2.146865745819207,0.626485053719382,0.8114075297411351,1.3805735492914184,1.069622678648096,8.556151060090809
7879,"2.0, Naimski tango down, Morawiecki jako stand-uper",,65,1.8,1.0,1.8,2.2,1.0,1.0,2.8,1.6,4.0,0.2,0.0,0.2,0.3,0.0,0.0,0.4499999999999999,0.15,0.1573950801968407,0.9023972241428534,0.1487240260835985,0.700057576764872,0.7521940272312464,0.8114075297411351,0.1433480538048069,1.0662046712867284,4.681728189252081
